caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
6088654747,6983647879,2025-04-11 09:50:32.479946,500,sms_out,FB96Q,"17.47250284985745,-124.43599388558408",FMLZ1DSCFQOD5WH,True
5408263288,1009681922,2025-04-09 09:50:32.479963,1111,voice_in,RHOHD,"-7.362193702259503,106.18714945668717",JW1RCHI7O677NCL,False
9166735885,4902848328,2025-04-21 09:50:32.479981,963,sms_out,JHWE3,"-66.01783689784332,-4.532025989655608",W56I6TM4XMEZFJB,False
7649499889,2080251194,2025-04-13 09:50:32.479997,843,voice_in,7D9P8,"-36.9452133478437,-27.058710376466735",VL3PVI35FF67NZL,False
7894120020,3560551619,2025-04-08 09:50:32.480014,932,voice_out,OXY7Y,"28.718076662906356,143.87657275166612",3MRKYL1XZK64516,False
3465149605,8739609662,2025-04-14 09:50:32.480031,369,voice_out,J0UX5,"-74.41816717381447,-71.62555276605481",8B8TWZAEBWGCY9F,False
6673798509,9166011675,2025-03-31 09:50:32.480047,740,sms_in,W24L5,"-61.957053905020764,-149.96688859284646",SAME8HXXKLFQL6B,True
3751433086,9141559784,2025-03-28 09:50:32.480065,1040,voice_in,Z292L,"0.7102259572599365,-6.818965383132166",IYGYB70VBILXVMF,True
0245244979,4897885435,2025-04-07 09:50:32.480082,641,voice_in,LW9NC,"25.77731229439084,152.12935336329457",NLUPJF27ZA6VSIW,False
2018336535,4039582368,2025-03-31 09:50:32.480100,950,voice_in,EVHFQ,"-65.44003335073418,174.68900436826294",HH93ZWR7JVEZ8I2,True
3338464039,7994716704,2025-03-29 09:50:32.480117,1069,voice_in,99M3F,"80.21938234590843,54.63763631364549",QS5HCW81DRSEOI1,True
8942855388,9503036043,2025-04-02 09:50:32.480133,948,sms_out,IKIMM,"-21.527660780074385,108.87880098503314",S0NSJDKSGH8NDZO,False
5628399092,1409110262,2025-04-14 09:50:32.480150,861,sms_in,6KFER,"64.82619295107969,68.69217137260384",E8MOY6DRO99D7QA,False
5758840182,3378848254,2025-04-10 09:50:32.480167,696,sms_out,EC1SU,"62.02787186335732,-108.97470977755741",7ATA226S4R0YIZB,False
6612186425,3329538358,2025-03-28 09:50:32.480281,410,voice_in,LLVFT,"-66.0258993206615,-19.36912670759989",R5SQSF9T67O9GOY,False
8105997545,5839905187,2025-04-03 09:50:32.480312,73,voice_out,J2XX4,"-51.455467368098624,-84.12486643476221",K00JU3UUWXKQR32,True
8947016459,5639537311,2025-04-11 09:50:32.480339,164,voice_in,F3QQY,"-4.450024299600585,-116.33939226737064",LP5RPCV352IAO0S,False
4659303613,2676302205,2025-03-30 09:50:32.480370,43,sms_in,V0FAE,"36.00499503307114,28.815422930098293",L1G6LB5Y1T9IPC4,False
6841390739,9517940645,2025-03-30 09:50:32.480392,526,voice_out,6PGU5,"-78.07625261019561,24.73143376590079",NEXBJVU6UAN9QSQ,False
0919914698,6990927805,2025-04-20 09:50:32.480409,332,voice_in,0QFSH,"-66.22656529941406,-3.9290478121047556",5UMP14Z6QUCXL7A,False
2797970687,1700009110,2025-03-27 09:50:32.480427,444,voice_out,I0OO0,"-10.677228638971911,-27.220031733850846",NXI72SUGPUAWJRF,True
0949273610,4221211641,2025-04-04 09:50:32.480445,567,voice_in,5IQGY,"41.70333244982001,61.22214451945496",LY7EVXZPMV6Z3QY,False
4377612742,8470639645,2025-04-11 09:50:32.480462,592,voice_out,4GSM3,"48.075121994921716,-135.19338908325105",1Z400J9U4R0OUJL,False
4187700661,3176477821,2025-04-18 09:50:32.480479,1036,voice_in,4LIZX,"-8.39711136779269,-172.8573420497148",S34VA31BKAXL28U,False
1522488565,1577660653,2025-04-07 09:50:32.480497,237,voice_in,8526H,"5.887939309222716,122.4455819760895",UX1V1VEV7944OQC,True
9855925406,9442404433,2025-03-31 09:50:32.480514,80,sms_in,Y1TA1,"-36.78062733782545,144.15238963070493",IYLRDB8THAEU8BE,False
2842879043,6515099439,2025-04-02 09:50:32.480531,225,sms_in,GHFFH,"-75.7059491165861,-65.28476206810089",G25R26S8PTX5DO6,True
2151627887,8101636394,2025-04-10 09:50:32.480547,529,sms_in,K50VO,"-81.18287439390973,97.73844646447901",0VMRZBGVCLXQYOB,False
4753629342,9319910980,2025-04-17 09:50:32.480564,930,sms_out,PCO85,"-42.4146250138042,151.13736715357624",TSFQWNB5IRZLQEC,True
3583462231,1533746424,2025-03-29 09:50:32.480581,961,voice_out,VPRRN,"50.167426473582736,178.6541784046692",C96MIQB86HY0XA6,False
3441971248,1336684684,2025-04-03 09:50:32.480598,238,voice_in,6KKBD,"-16.11114042888849,-95.62757300349719",WTA6JD6FEF51RHC,False
2836756841,7111495371,2025-04-01 09:50:32.480615,552,voice_out,FLHHF,"81.9562339360275,86.13217459945963",DAZHBTLM3YZGVQW,True
9077036488,3463778752,2025-04-08 09:50:32.480631,957,voice_in,T8UIC,"-47.97947712815903,-151.5230507538763",WYWX7W5RM6WH7R2,False
2125525360,6118641845,2025-03-27 09:50:32.480649,377,voice_out,JX5CJ,"42.289794003191645,-23.970591879611845",DISUL4BLLI4W8CA,True
3951081368,7253941400,2025-04-16 09:50:32.480668,407,voice_out,QLIOR,"17.725778832608782,45.73245259674425",2FYD2IFIZEA6ZGK,False
5579309902,9891919057,2025-03-29 09:50:32.480695,85,voice_in,IO1ME,"39.56636955730008,130.6505261284031",CNFDYY6N5YNYTI6,False
8820424188,7610075078,2025-04-06 09:50:32.480712,541,voice_out,KK3K1,"-45.150075942184046,-14.804881838589438",2242JZVG20RMBOX,True
6697577122,0264018356,2025-03-26 09:50:32.480730,650,voice_out,ZIBPU,"-4.348799541727118,116.80903382007546",TWKI56NMU2E7YIU,False
6901240250,5107327366,2025-03-26 09:50:32.480747,170,voice_out,1LLE2,"64.18536790355242,146.4459183978384",RZVXNSKL84DWQPS,True
1525243837,9399988532,2025-04-11 09:50:32.480763,61,sms_in,VAE6K,"-41.72547108777608,-153.8447553738293",9HJVX88ZENAFJOQ,True
4838083961,3306216480,2025-04-15 09:50:32.480779,819,sms_in,KD6NW,"-11.979394620067822,6.399581054339194",AZKQ6229H22B9XC,True
1443052741,8381204655,2025-04-21 09:50:32.480797,515,sms_out,JO362,"-31.608146628575454,-132.89861363080274",HABW7S0T2JNUBQB,True
5311878832,1819557282,2025-03-30 09:50:32.480814,1097,sms_out,7DTYC,"56.48309875394793,95.97224583837055",11H1C2NGTM54WO3,True
3160296414,2937263011,2025-04-04 09:50:32.480831,602,sms_out,FZNOB,"-69.88871242696135,-119.5161383717359",HR29V7TZXCE9YIK,True
6269582348,2239550906,2025-04-07 09:50:32.480848,169,sms_in,RJ7IR,"-22.43029467594728,144.11883985101986",KU59KMYGQHK5TZC,False
5318842374,0041577259,2025-04-05 09:50:32.480864,951,sms_in,RQK2C,"-38.702303031997445,140.30107316196455",RRHRM9Z32TWRKHY,False
7554038092,1559474162,2025-04-15 09:50:32.480883,324,voice_in,3I2Z0,"73.04785348678567,-59.70968697633974",IDR5ZM8PMR8XP9T,True
1884659967,1055428558,2025-04-12 09:50:32.480900,1154,sms_in,JH3XE,"-28.667439626801,48.59099025793316",ZI44P3C42ZHMV3F,False
0537931898,0769430859,2025-03-25 09:50:32.480917,472,sms_out,SC47V,"-58.79133001493684,155.86675343213432",O8GA70UBSRQXXEH,True
6419689573,5418169497,2025-04-05 09:50:32.480934,680,voice_in,02TRC,"-56.512347518415964,-9.573347029018208",BABFWDM1XK8VHSP,False
0675877956,9194553330,2025-03-31 09:50:32.480950,381,voice_in,3K6EK,"17.22236814191821,41.944077935647414",QPE0SQD7FXOY0K7,False
9084891561,1058545266,2025-03-30 09:50:32.480967,103,sms_out,XTC2S,"-42.00751052280699,-24.040860759134546",QEZ42B18AJ26S3Z,True
3157059537,2689359643,2025-04-01 09:50:32.480984,707,sms_out,DXW41,"-63.125735290151226,153.64329550113177",1N7A8R3AOP3HPFB,True
0708236188,7214335158,2025-03-31 09:50:32.481001,1136,voice_out,CE0IL,"57.50197207026028,149.38026336293268",VHCDFC39ALNCJV3,False
3188826102,8030028650,2025-04-04 09:50:32.481018,1142,voice_in,IBJ6A,"-39.82195983032972,-162.30864951123428",SYQ76W7HB9BC60H,True
1746193121,0011247016,2025-04-16 09:50:32.481041,890,voice_in,AC3HL,"-0.4371703739677457,161.54825349931974",YP6J6DILWSKFGLG,False
2991535023,4115720423,2025-04-21 09:50:32.481059,702,sms_out,4S5M9,"85.67340080225682,-22.55511691028792",4XQ2N1AE65535MQ,True
3687207471,2291372172,2025-04-09 09:50:32.481075,692,voice_in,LW5AQ,"-22.605691863347886,8.469515405812189",NK848V6Q836U21M,False
2577639143,9358598557,2025-04-20 09:50:32.481093,1081,sms_in,0FTML,"55.05985302864843,-7.087098041265705",L2SQDXVX8UYVJA5,False
9606355421,9524315469,2025-04-23 09:50:32.481109,823,voice_out,6D6GB,"76.78403551044883,-118.60328905780071",5LZIMKV1WHI6KHO,True
0636367130,2398836488,2025-04-05 09:50:32.481126,1019,voice_in,QIVNA,"-37.27818968975104,0.7706142250005428",A9NDFGJGBJHBHYL,False
3531808513,6235859938,2025-04-09 09:50:32.481144,96,sms_out,ZVU8J,"19.36072956823537,101.02401659726019",ATODSWJ2HU8N10G,True
9334586618,7229707208,2025-03-28 09:50:32.481161,243,voice_in,F0650,"-37.49813704094572,-168.8044284423686",ZNWVOWLQI54KPFJ,False
0871146788,5913210492,2025-03-26 09:50:32.481178,704,sms_out,UI9D2,"-54.45701055578991,-29.383249045493585",C5RH0ZEILC26VH6,True
4782084859,3032499287,2025-03-31 09:50:32.481195,201,voice_out,3W9JJ,"-0.729599204477509,-132.30432088313418",Y3T2ZV0GXKV6QT6,True
8812082040,4096497732,2025-04-02 09:50:32.481211,167,voice_out,F2CJU,"82.42849725188859,77.54821447840936",JUZ9X3CZFBBEWLF,True
6152978409,7427150112,2025-03-26 09:50:32.481228,514,sms_out,3BYU4,"-17.036921467025692,-69.75879531518831",JTTSAA18FSHXG3X,False
3014945864,1948601782,2025-04-03 09:50:32.481246,1191,voice_in,TG47R,"-68.18633514610823,-30.228138866160947",BUG46W0H6AV7WIP,True
8897193956,9351102422,2025-03-27 09:50:32.481263,117,voice_in,NMTT1,"-14.103548249050604,26.780020723351583",HPQ4NN5DFRJ3I62,False
4388815307,7695584436,2025-04-10 09:50:32.481280,536,voice_out,TDKT2,"-32.33311577950787,133.01860707761438",6GSYPZ1POBBUJI4,False
6373331556,6094878476,2025-04-06 09:50:32.481297,1118,sms_in,TS502,"-38.09997926439291,-113.57033536856854",9YZ8FWAZ7QB7KLD,False
5660205568,2387959554,2025-03-26 09:50:32.481314,962,sms_out,XWSKY,"40.071488257676805,-171.55666173842644",SMNJ00CWQTJIHL2,True
7874170049,9749212626,2025-04-12 09:50:32.481331,890,voice_out,HCO09,"-75.86296734708452,71.63554271750846",3P9G3TC3IH3LCOT,False
3655726045,3909605167,2025-04-07 09:50:32.481363,883,sms_in,RZINU,"39.63408445182375,-115.76262898009584",TF5MQUQI95FBGNH,False
9734102104,4774454487,2025-04-11 09:50:32.481391,183,sms_in,2Y17A,"63.18726416778259,62.40424047818976",IAAQL0HASEX3YMO,False
4466527128,6461795378,2025-04-09 09:50:32.481414,476,sms_out,EX7HJ,"66.26006858765786,-49.95391648168501",EMSGHBYHPT6ABNI,True
3395321980,3659012690,2025-03-25 09:50:32.481442,709,sms_in,KMLO2,"55.09178774140486,-74.08183715534778",4AAGEU2NS5Y0JPD,True
8107574363,5640280219,2025-03-26 09:50:32.481463,485,sms_in,VU9QQ,"-88.43846941603488,-120.5710991678142",BD15P9J8TJ2WGMX,True
9845517404,6461822640,2025-04-06 09:50:32.481488,554,sms_out,QGFS7,"81.52288175541017,132.80039854861474",P73WB5TTJLDMAZC,True
0688638125,5098491407,2025-04-13 09:50:32.481506,997,voice_in,73BV8,"-45.83086961200672,130.70660287140464",J8SC5XVJJGUOO2W,False
8811706502,5897176279,2025-04-17 09:50:32.481523,557,voice_out,XQUL0,"83.70715421913243,-54.16588738557607",CA3Z48CBDD4E2UQ,True
3502658950,2275593857,2025-04-09 09:50:32.481540,118,voice_out,31U38,"-56.098553896802144,-117.49939935820109",94BKGB7RHUOBBS5,True
3072504295,3832350423,2025-03-30 09:50:32.481556,822,voice_in,QEK5T,"-75.34003247040239,68.88230012289509",MO4V3NSJNJGT120,True
9349680379,0575255871,2025-04-14 09:50:32.481574,1064,sms_out,H9VC4,"-72.0264277462272,-90.4301445784468",3MQL200R5FKD57L,True
1520171174,1933542423,2025-04-06 09:50:32.481592,673,voice_out,Y54IO,"-25.251187245381004,-132.59151436001815",NBIUMQ80IRXZK98,False
4116675812,9000946209,2025-04-20 09:50:32.481609,1089,voice_out,HXUNL,"-14.360239038936598,-47.579833919273824",K79NU14FYFQV8M5,True
3231134361,4694108654,2025-04-15 09:50:32.481626,712,voice_out,CYAM6,"47.53227632127141,-72.4843982875756",AO42C9L3MTDO7KH,True
0437440185,6380776642,2025-03-30 09:50:32.481656,363,sms_in,HCMZA,"-73.71800074523698,-177.70874450293124",XDW7F3ISKZYRQ7U,True
4604995968,8295259409,2025-04-20 09:50:32.481675,131,voice_in,55YAN,"-46.167598055337784,-41.145791247552836",APLY9K0F8S35MP1,True
4177236387,1867729166,2025-04-10 09:50:32.481692,402,sms_in,T4LR1,"69.27956359291161,-117.7949730529582",89F9K8OWIQ0AF85,True
8695799063,2197677000,2025-04-20 09:50:32.481709,571,voice_in,1ZWP6,"-27.295314121607205,16.796633720207666",XAQJXDPV4WK2ZKW,True
0310722828,5463742431,2025-03-26 09:50:32.481727,574,voice_out,EOHS8,"-87.3871024343079,138.3565795924029",DNVA0HTJU7ZQS51,True
5014309337,3140727641,2025-04-05 09:50:32.481748,396,voice_in,QWOVS,"-73.70658755367342,123.39254916600339",51HQV168EL4OXG0,True
7905857184,4227207207,2025-03-31 09:50:32.481765,102,sms_in,DSDKR,"-1.0258737995436888,-86.34112213197007",QZHKRGN0XSX3MSU,True
5938372644,8248767462,2025-04-04 09:50:32.481782,1107,sms_in,FK7ZN,"42.43531271066678,-74.573793077669",2EHDM3MAQABHVCN,False
9867100305,2296604264,2025-03-25 09:50:32.481798,477,voice_in,R185M,"14.287689339180872,-72.9761882921045",NV2ULT857KPD2X7,False
5451866546,5487460755,2025-03-31 09:50:32.481815,729,sms_in,EH010,"-42.69183122831998,34.931995452724664",PWFWX46M48HGWFW,True
5482780593,4452701203,2025-04-20 09:50:32.481834,95,voice_out,X8DJT,"17.476546347808053,-18.152190170660617",N62WZ6PPJCVM2TE,True
7486997902,5196287783,2025-04-14 09:50:32.481851,623,voice_out,9WP7L,"11.330540603537457,-90.37106928966044",0SAPY8HXO8EB72K,True
0504154600,0853886101,2025-03-30 09:50:32.481868,431,voice_out,45RR0,"-70.01738259296533,49.72864312127652",CQNL5JTMKIA3UWE,True
5593615972,9441906011,2025-04-04 09:50:32.481884,472,sms_out,1YG28,"83.30736008613124,43.96313733292013",WLNW6JINVOLBR18,False
2320315244,1485513300,2025-03-30 09:50:32.481901,220,voice_out,F43OP,"-88.63367635200603,55.23345433915418",EWOATVY3AWGMIIN,True
3619530728,3581338556,2025-03-31 09:50:32.481918,437,voice_out,LAJNO,"-42.568685625139395,-82.32644000845276",33IIN73SDIE9492,True
0485877425,7306069885,2025-04-15 09:50:32.481935,48,voice_in,1MBLQ,"15.647528257528904,-23.325571240625578",NRJLDNDW9HO5XQA,False
3448539457,9593538307,2025-04-09 09:50:32.481952,337,voice_in,GG7RC,"-14.204553870357273,171.27825375576748",3UAY6AQ7AWTSH0E,True
4699929888,5259416350,2025-04-12 09:50:32.481969,891,sms_out,ONZFU,"-61.78165143280932,-133.1149239824442",TG006SIXYB2BLCW,False
5150696090,2380382783,2025-04-22 09:50:32.481986,710,sms_in,A4H84,"83.52079770273895,-156.88895228692473",HK35URGZGGRKJOJ,True
5465538627,0919602483,2025-04-01 09:50:32.482003,252,sms_in,XXG6V,"-89.85050340063225,34.47733337077233",8BRJAKK6TXWOUA2,True
7658171220,5117763142,2025-04-10 09:50:32.482020,692,voice_out,VQCKX,"32.8015463829811,-143.44652653583248",47MNVHWAI3D96Q2,True
5261963069,5954820504,2025-04-03 09:50:32.482037,516,sms_in,XX9BJ,"-31.667401566539404,97.82836481108677",BO60Z5U490WIZQV,True
5635071853,7703980723,2025-04-23 09:50:32.482058,866,sms_out,HWY8R,"-85.73936944612554,23.252734522433855",IWLBDMMGCYJL8F9,True
2838512166,9521860434,2025-03-31 09:50:32.482076,622,sms_in,NFYVM,"-46.74265108079953,60.08051268513614",HAE95R6FXXWQZX5,False
1925335762,8886819361,2025-03-27 09:50:32.482092,102,sms_in,WQ7UX,"-34.06969317117245,100.13480388816981",72J0CM4L3DIT7MO,False
2953917831,7974027600,2025-04-14 09:50:32.482109,686,voice_in,4SOAX,"-48.89201036566414,102.15860385927044",CGBXE5M2KYGSUM5,False
8555037738,3283911536,2025-04-14 09:50:32.482126,926,voice_out,0N8B9,"23.41318765230038,77.32211061370515",04QEBS8HRK53N1A,False
6251495136,7830142717,2025-04-07 09:50:32.482143,127,sms_out,34CEY,"21.03083115389579,-118.82258658431017",VI44B5L7GAHZIGZ,False
6063700887,9867076935,2025-04-02 09:50:32.482159,375,sms_out,LO2OO,"66.71999643998097,-86.3868873552274",I7SEJ33EYOUHSHF,True
4669812479,3257542579,2025-03-26 09:50:32.482176,1120,voice_in,EDBTS,"67.5032516506406,-102.09298261733439",4OAG5CKZ91TLDP0,True
7866155779,7933070193,2025-03-29 09:50:32.482194,1130,voice_in,7OI7G,"82.9214344805201,69.45817479776187",BJLJRCRUJUKDY02,False
5760863845,6469288284,2025-04-15 09:50:32.482210,830,sms_out,QS8AT,"1.9919041103247253,-12.720838430843742",GCNMLSQYS2RIN8K,True
4790544253,5519062314,2025-04-04 09:50:32.482231,442,voice_in,WDZ2L,"0.5782897972545697,-61.549550926484415",ZLMSEWL65X32JN4,True
8853449306,3513373866,2025-04-14 09:50:32.482248,1063,sms_out,6R64M,"-23.501770883764152,-40.578134144165745",1WPAOOZARUDJFJ2,False
7219652625,7052723465,2025-03-29 09:50:32.482266,1017,voice_in,L902D,"-44.56406294430555,169.0284785722971",R9714JW5AQ0B50V,True
9688092373,6422096752,2025-04-07 09:50:32.482282,893,sms_in,CLDSM,"59.27699280522626,-148.89538194091278",DMZ5RTO5OTVCMG4,True
4690264106,8193439622,2025-04-22 09:50:32.482305,747,sms_out,H03UH,"-44.5356456448171,11.75260331148985",J84EHOYWW3CMR78,False
1634148845,8035845359,2025-04-07 09:50:32.482322,300,voice_out,13YOT,"54.669170458482995,-47.707327463394506",GDTQCEBXTAQSQJK,False
3317925216,9066902214,2025-04-14 09:50:32.482338,1110,voice_out,X3X0A,"-33.441324966027224,-128.37911862705988",2CICDONQDDIFPYP,False
2631350594,0693342546,2025-04-02 09:50:32.482355,316,voice_in,9494O,"-56.25925708100139,-160.40806755636777",76JKUSQDY2BG3OL,True
3623109484,6139191357,2025-04-22 09:50:32.482375,385,voice_out,OBYR8,"-35.804185652297804,125.55672389424694",AZXI8R42W29EMEF,True
7069775639,4898865630,2025-04-06 09:50:32.482393,82,voice_in,MCSEY,"-1.7816854550801935,-141.4837449978785",SZ79565ABT0GSF8,True
7023741895,9616540925,2025-04-06 09:50:32.482409,295,sms_in,6Y7EH,"42.295822806445756,146.81823044347533",I1IOWPEIC891SL8,False
5511968104,5243122132,2025-04-11 09:50:32.482436,419,voice_out,F9VK9,"9.773659647219901,-31.927006180698072",EX0137YEM7FFQRY,False
7691968651,5137313422,2025-04-15 09:50:32.482464,1088,voice_out,1ZMY7,"72.33349733825938,-15.131588367554201",8JNFZ63WEM8PMMU,False
3447901252,2611970872,2025-04-15 09:50:32.482492,124,sms_in,GKQE3,"49.68129958207163,120.80288792840105",P9O13K0LO3IOF4O,True
0559608295,4190353072,2025-03-26 09:50:32.482520,251,sms_out,SBJGU,"76.68310764318548,-56.47080237043242",UWN2AZKZ9ZU8F25,True
4430673366,4174058007,2025-03-29 09:50:32.482546,276,voice_out,I6ANR,"81.98972436352435,-59.84548155598674",99PFZSAF5ZZXGRR,True
6629487479,6131805132,2025-04-11 09:50:32.482564,59,sms_out,3EMNW,"-68.50109475482701,-61.34233626965158",KMUK2G2DIOW1MEF,False
0812792028,9536171832,2025-04-02 09:50:32.482581,93,voice_out,IJDG0,"61.75699153826028,-51.37908005613511",UYCOLU5GMX5C25Q,True
3193097975,5750296354,2025-04-11 09:50:32.482599,1184,sms_out,HP4J1,"89.6451656598542,-39.35259501153345",CX9LFSCDHGIDI5W,False
3278345834,4344473841,2025-04-06 09:50:32.482616,59,voice_out,UUA51,"19.506719841524884,163.0190011537095",X7RASSMBV2Z82IC,False
0531073270,3393535616,2025-04-12 09:50:32.482633,1088,voice_out,NZTU3,"-88.55265537318533,97.66041671177652",UOYS32KIA1P6MT0,True
8675685260,6072560535,2025-04-07 09:50:32.482650,672,sms_in,C864E,"-59.340592336816734,54.64992464225983",CWRLMD84AA6W6DI,True
7009556472,9352322479,2025-04-21 09:50:32.482676,1167,sms_out,BHX97,"-55.96549870805531,-143.11063889144012",RSCLOGLILOHPTDE,True
6121201458,6864645396,2025-04-07 09:50:32.482694,798,voice_in,9BC28,"-54.326377628684845,-175.47715789105177",WNVRN13NT4DRTU1,True
9705238884,8905544896,2025-04-08 09:50:32.482711,969,voice_in,U6U3B,"-50.32872160149595,-31.27677186319346",XEKRIPNPULBSNL2,False
1786491510,5277457844,2025-04-16 09:50:32.482728,433,sms_in,7A9SV,"28.20403010316234,-107.17968986237406",PCSMYO8REYLIY8Y,True
